event_id,disc_year,t0,tE,u0,fbl,n_obs_used,coverage,t_000,t_001,t_002,t_003,t_004,t_005,t_006,t_007,t_008,t_009,t_010,t_011,t_012,t_013,t_014,t_015,t_016,t_017,t_018,t_019,t_020,t_021,t_022,t_023,t_024,t_025,t_026,t_027,t_028,t_029,t_030,t_031,t_032,t_033,t_034,t_035,t_036,t_037,t_038,t_039,t_040,t_041,t_042,t_043,t_044,t_045,t_046,t_047,t_048,t_049,t_050,t_051,t_052,t_053,t_054,t_055,t_056,t_057,t_058,t_059,t_060,t_061,t_062,t_063,t_064,t_065,t_066,t_067,t_068,t_069,t_070,t_071,t_072,t_073,t_074,t_075,t_076,t_077,t_078,t_079,t_080,t_081,t_082,t_083,t_084,t_085,t_086,t_087,t_088,t_089,t_090,t_091,t_092,t_093,t_094,t_095,t_096,t_097,t_098,t_099,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130,t_131,t_132,t_133,t_134,t_135,t_136,t_137,t_138,t_139,t_140,t_141,t_142,t_143,t_144,t_145,t_146,t_147,t_148,t_149,t_150,t_151,t_152,t_153,t_154,t_155,t_156,t_157,t_158,t_159,t_160,t_161,t_162,t_163,t_164,t_165,t_166,t_167,t_168,t_169,t_170,t_171,t_172,t_173,t_174,t_175,t_176,t_177,t_178,t_179,t_180,t_181,t_182,t_183,t_184,t_185,t_186,t_187,t_188,t_189,t_190,t_191,t_192,t_193,t_194,t_195,t_196,t_197,t_198,t_199,t_200,t_201,t_202,t_203,t_204,t_205,t_206,t_207,t_208,t_209,t_210,t_211,t_212,t_213,t_214,t_215,t_216,t_217,t_218,t_219,t_220,t_221,t_222,t_223,t_224,t_225,t_226,t_227,t_228,t_229,t_230,t_231,t_232,t_233,t_234,t_235,t_236,t_237,t_238,t_239,t_240,t_241,t_242,t_243,t_244,t_245,t_246,t_247,t_248,t_249,t_250,t_251,t_252,t_253,t_254,t_255,t_256,t_257,t_258,t_259,t_260,t_261,t_262,t_263,t_264,t_265,t_266,t_267,t_268,t_269,t_270,t_271,t_272,t_273,t_274,t_275,t_276,t_277,t_278,t_279,t_280,t_281,t_282,t_283,t_284,t_285,t_286,t_287,t_288,t_289,t_290,t_291,t_292,t_293,t_294,t_295,t_296,t_297,t_298,t_299,t_300,t_301,t_302,t_303,t_304,t_305,t_306,t_307,t_308,t_309,t_310,t_311,t_312,t_313,t_314,t_315,t_316,t_317,t_318,t_319,t_320,t_321,t_322,t_323,t_324,t_325,t_326,t_327,t_328,t_329,t_330,t_331,t_332,t_333,t_334,t_335,t_336,t_337,t_338,t_339,t_340,t_341,t_342,t_343,t_344,t_345,t_346,t_347,t_348,t_349,t_350,t_351,t_352,t_353,t_354,t_355,t_356,t_357,t_358,t_359,t_360,t_361,t_362,t_363,t_364,t_365,t_366,t_367,t_368,t_369,t_370,t_371,t_372,t_373,t_374,t_375,t_376,t_377,t_378,t_379,t_380,t_381,t_382,t_383,t_384,t_385,t_386,t_387,t_388,t_389,t_390,t_391,t_392,t_393,t_394,t_395,t_396,t_397,t_398,t_399
OGLE-2013-BLG-0341,2013,2456406.584,34.45,0.0,0.748,187,0.4675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.317,,,,,18.323,,18.358,,,,,,,,18.459,,18.379,,,,18.352,,18.382,,18.319499999999998,,18.347,,18.35,18.445,,18.391,,,,18.3285,,,,18.3765,,18.28,,18.2775,,18.2815,,18.228,,18.2895,,18.299666666666667,,18.295499999999997,,18.273,,,,,18.304000000000002,,,,18.244999999999997,,18.2735,,18.2875,,18.261,,,,,,,,18.25,,18.229,18.259,18.223,18.246499999999997,,18.1685,18.224,18.189,,18.186999999999998,,18.058,,18.139,,18.089,,18.194,,18.075,,18.011666666666667,,18.1175,,17.98,,17.953999999999997,,,,,,,17.838333333333335,,17.832333333333334,,17.781333333333333,,17.695,,17.671000000000003,,17.655900000000003,,,,17.707,,17.4115,17.313,17.308,17.20575,17.203999999999997,17.09,,16.962600000000002,,16.82133333333333,,16.66225,16.584,16.441166666666664,,16.1806,,15.833400000000001,,15.289250000000001,,14.362,,13.259583333333337,,15.130277777777776,,15.7399,,16.133222222222223,,,,,,,,,,,17.147875,,17.235333333333333,,17.309555555555555,,17.389083333333335,,17.450400000000002,,17.51357142857143,,17.579142857142855,,17.608125,17.661666666666665,17.676,17.71142857142857,17.706642857142857,,,17.767,17.7755,17.885,17.804000000000002,17.87008333333333,17.81833333333333,17.859,18.086,,,17.93435294117647,,17.943695652173915,,18.007823529411763,,17.988869565217392,18.021,18.000285714285713,17.99975,18.03233333333333,,18.02486666666667,,,,,,,18.129571428571428,18.139899999999997,18.116052631578945,18.118571428571432,18.165444444444447,,18.16242857142857,18.165,18.181176470588234,,18.178541666666664,,18.1809,,18.17640740740741,18.226333333333333,18.207454545454546,18.195,18.19836842105263,18.181874999999998,18.23316666666667,18.214636363636362,18.198923076923073,,,18.248666666666665,18.228000000000005,18.224181818181815,18.187,18.22457142857143,18.2,18.248692307692306,18.233333333333334,18.24811538461539,,18.234333333333332,,18.249,,18.247521739130438,,18.256,18.293499999999998,18.251681818181822,18.3575,18.277684210526317,,,,,,,18.311812500000002,18.360500000000002,18.305823529411764,18.284399999999998,,,18.30318181818182,,18.326923076923077,,18.323705882352947,,18.31673913043478,18.264,18.298157894736836,18.25733333333333,18.302722222222226,18.3174,18.323928571428574,18.283142857142856,18.366400000000002,18.35033333333333,18.330499999999997,18.339624999999998,18.314714285714285,18.328166666666668,18.3395,18.286,,18.2955,,18.313444444444446,,18.361045454545458,,18.31530434782609,,18.34333333333333,,,,,18.334000000000003,18.34333333333333,18.371333333333336,18.335625,18.35425,18.413,,,,,,,18.33381818181818,,18.32106666666667,18.284666666666666,18.3344347826087,,18.356444444444445,,18.319799999999997,,18.37107142857143,,18.513,,,,18.371250000000003,18.41525,18.343823529411765,18.36075,18.35827272727273,,18.341,18.3428,18.361666666666665,18.341199999999997,
OGLE-2012-BLG-0358,2012,2456037.456,10.515,0.175,1.0,45,0.1125,,,,,,,16.257,,,,,,,,,,,,16.25,,,,,,,,,,,,,16.218,,,,,,,16.247,,,,,,,,,,,,16.232,,,,,,,16.236,,,,,,,,,,,,16.224,,,,,,,16.22,,,,,,,,,,,,16.199,,,,,,,16.186,,,,,,,,,,,16.161,,,,,,,16.156,,,,,,16.127,,,,,,,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.835,,,,,,,,,,,,,15.591,,,,,,,,,,,,14.463,14.392166666666666,,,,,14.073333333333332,14.1385,,,,,15.062,15.1145,15.219,,,,,15.4775,15.487,,,,,,15.156,,,,,14.661,14.6135,14.572,,,,,,,,,,,,,,,,,,,,,,,,,15.922,,,,,,15.975,,,,,16.002,15.999,,,,,,16.009,,,,,,,,,,,,16.023,,,,,,,,,,,,,16.01,,,,,,,,16.025,,,,,,,,,,,,,,,,,,,,,,,,15.994,,,,,,,15.994,,,,,,,16.004,,,,,,,,,,,,,,,,,,15.988,,,,,,,,,,,,16.007,,,,,,,,,,,,16.002,,,,,,,16.017,,,,,,,16.035,
OGLE-2012-BLG-0406,2012,2456141.413,64.649,0.525,1.0,220,0.55,,,,,,,,,,,,,,,,16.335,,,,,,,,16.326,,16.33,16.322,,,,16.326,16.3155,16.326500000000003,16.311500000000002,16.336,,16.313666666666666,16.32,16.3205,16.333,16.310000000000002,16.3185,16.320999999999998,16.32,16.31833333333333,16.320333333333334,16.325,16.3245,16.311333333333334,16.31233333333333,16.31225,16.309,16.308749999999996,16.30666666666667,16.308333333333334,,,16.325,16.301,16.31375,16.30675,16.30725,16.31175,16.30425,16.2958,16.30025,16.301,16.296999999999997,16.29475,16.296999999999997,16.2942,16.292250000000003,16.2924,16.2795,16.29225,16.282400000000003,16.2842,16.2875,16.2936,16.2824,16.27275,16.288,16.286,,,16.2595,,16.264200000000002,16.264833333333332,16.2596,16.25675,16.258000000000003,16.2498,16.250749999999996,16.245,16.246,16.246000000000002,16.242200000000004,,,,16.24,16.2335,16.2286,16.23,16.219833333333337,16.211833333333335,16.200000000000003,16.216714285714286,16.19966666666667,16.203000000000003,,,16.196,16.1915,16.1815,16.1864,16.187,16.179,16.172833333333333,16.163400000000003,16.157,16.165333333333333,16.157249999999998,16.151111111111113,16.150111111111112,16.140857142857143,16.139888888888887,16.130125,,,,16.109,16.096333333333334,16.1084,16.091,16.084555555555553,16.07466666666667,16.06311111111111,16.067428571428568,,,16.039142857142856,16.031666666666666,16.028,16.018,16.0032,16.003,,15.98925,15.979333333333331,15.975285714285715,15.95875,15.949666666666667,15.9402,15.943571428571428,15.933999999999997,15.923750000000002,15.915500000000002,15.906285714285714,15.904199999999998,15.889499999999998,15.8766,15.869,15.839500000000001,,15.786666666666665,15.739714285714287,,,,15.534299999999998,15.769625,15.804375,15.8085,15.77988888888889,15.737599999999997,15.676111111111108,15.62275,15.626888888888889,15.653749999999999,15.660666666666666,15.665999999999999,15.653999999999998,15.6568,15.6356,15.619799999999998,15.614,15.615,15.6036,15.6005,15.594000000000001,15.583333333333334,15.582999999999998,15.570500000000001,15.57,,,,15.536857142857142,15.541375,15.558666666666667,15.559,,15.569,,15.562999999999999,15.5615,15.569999999999999,15.57675,15.582333333333333,15.5826,15.589,15.602799999999998,,,15.627,15.643166666666666,15.65575,15.664000000000001,15.678833333333332,,,15.716999999999999,15.726,15.739333333333335,15.747666666666666,15.743666666666664,15.75975,15.764333333333333,15.784,15.793000000000001,15.801333333333332,,15.827,15.8322,,,,15.873399999999998,15.870000000000001,15.903749999999999,15.905000000000001,15.917333333333332,15.927666666666667,15.944,15.953666666666665,,,,15.993,15.988000000000001,,,,16.025,16.034499999999998,16.038666666666668,16.057,16.056,16.067,16.086,16.088,16.075000000000003,16.09075,16.098666666666666,16.102,,,,16.121,16.115666666666666,16.124666666666666,16.131666666666664,16.142000000000003,16.137666666666664,,16.143500000000003,16.168,16.150000000000002,16.183999999999997,,16.18,,16.166,,,16.213,,,,,16.206,16.196,16.205,16.232,,,,16.214,16.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2012-BLG-0563,2012,2456068.999,42.736,0.003,0.482,173,0.4325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,,,,,,,18.924,,18.739,18.97,,,18.679,,18.857,,19.026,18.609,,18.595,18.659,,18.641,18.971,,18.68,18.881,,18.992,,18.55,18.616,,,18.546,,18.631,18.649,,,,,,,,18.679,,18.555999999999997,18.7,,18.6175,18.6095,,18.568,18.802,18.488,18.603,18.668,18.577,18.5715,,18.46,18.65,,18.694,18.6245,,18.483999999999998,18.33,18.361,18.463500000000003,18.648,18.375500000000002,18.444666666666667,,18.45,18.476,,18.4725,18.4265,,,,,,,,,,18.443,18.319,,18.3795,18.53,,,18.489,,18.311,18.124,18.458,18.377,,18.357,18.211,,,,,,,,18.24,18.204,,18.1375,,18.203,18.115000000000002,,,17.9715,,17.985,,17.967,,,,,,17.682,17.575,,,17.37,,17.288,17.131,,16.816499999999998,16.594,,16.2195,15.732,15.6,13.8296,14.791,15.064333333333332,15.921,16.043,16.4096,,,,,,17.259,17.365000000000002,17.406,17.532333333333334,,17.595,17.6525,,17.728,17.773000000000003,17.751,17.875,,,,18.043,18.0315,18.0855,,18.127,18.014,,18.082,,,,18.169,18.202,18.128999999999998,,18.2105,,,18.1705,18.344,,18.3155,18.472,,18.323500000000003,18.288,18.439,18.392,18.439,,18.411,18.524,18.459,,,,18.461,,18.47,,,,,,18.467,18.51,18.44,18.735,18.377,18.526,18.46,,18.503,18.5175,,18.496499999999997,18.367,18.548,,,18.5215,18.4625,,18.613,18.508499999999998,,18.522,18.332,,,,18.419,18.456,,18.621,18.594,,18.624,18.5945,,18.548,,,,,,18.593,18.567,18.644,18.747,,,,,,,,18.648,18.507,,18.701,18.674,,18.6735,,18.616,,,18.514,,,,,,18.6635,18.738,,18.608,19.131,18.803,,,,18.585,,,,,,,18.725,18.618,,,18.637,,18.634,,,,18.608,,,,,,18.769,,18.389,,18.647,18.527,,,18.718,,18.529,,,,,,,,18.546,18.667,,,,,,18.746499999999997,,18.819000000000003,
OGLE-2011-BLG-0265,2011,2455758.923,58.304,0.127,1.0,236,0.59,,,,,,,,,,,,,,,17.278,17.257,17.223,17.281,17.284,17.245,,,17.236,,17.253,17.289,17.272,17.289,17.267,,,17.26,,17.229,,17.247,17.223,17.283,,17.263,,,17.307,17.247,17.255,,,17.279,17.26,17.274,17.234,17.258,17.262,17.239,,17.236,17.242,17.284,17.267,17.214,,17.279,17.266,,17.259,17.233249999999998,17.24266666666667,17.218666666666667,17.23175,17.25275,,,,17.2255,17.22375,17.223333333333333,17.2305,17.230000000000004,17.2335,,17.234333333333336,17.22475,17.231749999999998,17.229333333333333,17.216500000000003,17.22175,17.217,17.2025,17.209,,17.20875,17.209,17.20625,17.1972,,17.189500000000002,17.193166666666666,17.1995,17.19,17.19214285714286,17.17975,,,,,17.168062499999998,17.16964705882353,17.173799999999996,,17.153055555555554,17.160000000000004,17.141083333333334,17.1476,17.135315789473687,17.1435,17.141058823529413,17.12071428571429,17.12642105263158,17.112923076923078,,17.114714285714285,17.110599999999998,17.108777777777775,17.097625,17.086,17.079545454545457,17.076499999999996,17.06566666666667,17.073875,17.065111111111108,17.055,17.0408,,,,17.044,17.02,17.006999999999998,,16.999066666666668,16.970000000000002,16.963703703703704,16.96595238095238,16.941555555555556,16.97,16.994,16.93,16.9014347826087,16.8986,16.889100000000003,16.86082608695652,16.850210526315788,16.843,,,,,16.776480000000003,16.76342105263158,16.73869565217391,16.734533333333335,16.702333333333335,16.691499999999998,16.676571428571428,,,,,,,,,16.449777777777783,16.416588235294117,16.37538461538461,16.343807692307692,16.30935714285714,16.27481818181818,16.255058823529414,16.225791666666666,16.165620689655174,16.0951724137931,16.016238095238094,15.861040000000003,15.52604761904762,15.28307142857143,15.204923076923079,15.771409090909094,15.874333333333333,15.846280000000002,,,15.601937499999998,15.5251,15.511333333333333,,,15.234,15.1755,,,15.121833333333333,15.1170625,15.127500000000001,15.189095238095241,15.219625000000002,15.28421052631579,15.353549999999998,15.426149999999998,15.502461538461537,15.534533333333332,15.5776875,15.65015,15.731833333333334,,,,,16.037,16.043333333333333,16.095142857142854,16.1199375,16.1847,16.2185,,,,,,16.43466666666667,16.469624999999997,16.4990625,16.516411764705886,16.552999999999997,16.553,16.614,16.607882352941175,16.642333333333337,,16.67526315789474,16.705000000000002,16.751818181818184,16.74577777777778,16.73857142857143,,16.810000000000002,16.821,,16.843062500000002,16.865428571428573,16.882833333333334,16.884999999999998,16.8835,16.89846153846154,16.92833333333333,16.956555555555553,,,,,,17.004461538461538,16.987714285714286,,17.010571428571428,17.01066666666667,17.039923076923078,17.0748,17.06457142857143,17.04784615384615,17.072714285714284,,17.095333333333333,17.124,17.088,17.132,17.105,17.113,17.112,17.13375,17.109750000000002,17.121666666666666,17.122333333333334,17.1385,16.993,17.122666666666664,17.154333333333334,17.1545,17.151666666666667,,,17.1725,17.187,17.17533333333333,17.175,17.228,17.197333333333333,17.218999999999998,17.21066666666667,17.1995,,17.224,,,17.208,17.207333333333334,17.194,,,17.215,17.1995,17.221,17.243,17.196,17.198,17.256,,17.228,17.224,,,,17.2205,17.24,17.212,,17.235,17.216,,17.2545,17.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2013-BLG-0102,2013,2456374.834,2.121,0.389,1.0,44,0.11,,,,,,,,,,,16.751,,16.743,16.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.734,,16.739,16.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.717,,16.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.705,16.701,16.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69,16.664,16.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.488,16.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.685,15.77,15.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.413,16.44,16.445,16.437,,,,,,,,,,,,,,,,,,,,,,,,,,,16.495,,16.548,16.521,,16.528,,,,,,,,,,,,,,,,,,,,,,,,,,,16.539,,16.583,16.578,,,,,,,,,,,,,,,,,,,,,,,,,,,16.574,16.588,,16.578,16.57,16.598,,,,,,,,,,,,,,,,,,,,,,,,,,,16.587,,16.607,16.615,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,16.595,16.601,16.597,16.613,,16.622,,,,,,,,,
OGLE-2012-BLG-0724,2012,2456071.062,13.341,0.004,0.131,146,0.365,,,,,19.843076923076925,,,,19.757799999999996,19.82838461538461,,,,19.743499999999997,19.731545454545458,,,,19.80125,19.761999999999997,,,,,19.691999999999997,,,,19.747999999999998,19.760499999999997,,,,19.709,19.8249,,,,19.8828,19.87633333333333,,,,19.95775,19.822363636363637,,,,19.828,19.82809090909091,,,,19.878999999999998,19.7712,,,,,,,,,,,,,,,,,,,,19.925250000000002,,,,,19.763833333333334,,,,19.777666666666665,19.792444444444445,,,,19.767142857142858,19.842090909090913,,,,19.77057142857143,19.848454545454544,,,,19.883333333333333,,,,,19.7468,,,,,19.819272727272725,19.792800000000003,,,,19.809666666666665,19.8135,,,,,19.606166666666667,,,,,20.226,,,,,,,,,19.648,19.7714,,,,19.781727272727274,19.753888888888888,,,,19.75927272727273,19.720666666666663,,,,19.708333333333332,,,,,19.772363636363636,19.720000000000002,,,,19.64361538461538,19.741374999999998,,,,19.781166666666667,19.698285714285714,,,,19.647,19.61114285714286,,,19.579,19.593846153846155,19.585,,,19.494,19.56953846153846,19.490428571428573,,,19.451600000000003,19.41857142857143,19.420714285714286,,,19.289666666666665,19.241545454545456,19.17716666666667,,,19.027666666666665,18.905153846153848,18.829857142857144,,,18.049333333333333,17.719999999999995,17.133714285714284,,,18.3174,18.479785714285715,18.629499999999997,,,18.976,,,,,,,,,,,,,,,19.54642857142857,19.611153846153847,19.522,,,19.6245,19.621384615384613,19.6524,,,,19.661636363636365,19.761599999999998,,,19.678875,19.692846153846155,19.673000000000002,,,19.663500000000006,19.752692307692307,19.691499999999998,,,19.7875,19.745384615384612,19.7255,,,19.741333333333333,19.759400000000003,19.6815,,,19.5345,19.560333333333336,,,,,,,,,,,,,,19.75,19.725357142857145,19.685333333333332,,,19.775181818181817,19.826214285714286,19.428,,,19.812,19.92566666666666,,,,19.813636363636363,,,,,19.895999999999997,19.808,19.576,,,,,,,,,,,,,19.944000000000003,19.911,,,,19.842769230769232,19.899900000000002,,,,19.814583333333328,19.827916666666667,,,,,,,,,19.813333333333336,19.841307692307687,,,,19.8705,19.817153846153847,,,19.696,19.831307692307693,19.773833333333332,,,,19.9218,19.702,,,19.820666666666668,19.810769230769232,20.0094,,,19.89425,19.73692857142857,19.865125000000003,,,,19.816833333333335,19.849600000000002,,,19.960166666666662,19.808142857142858,20.060200000000002,,,19.854285714285712,19.821692307692306,19.783777777777782,,,19.8545,19.82225,19.702,,,20.153,19.81625,,,,,,,,,19.715,19.885384615384616,19.775428571428574,,,,19.73588888888889,19.893333333333334,,,,,,
OGLE-2011-BLG-0251,2011,2455781.406,63.017,0.057,0.718,215,0.5375,,,,,15.617,15.615,,15.618,15.61,15.615,15.618,15.618,,15.608,15.608,15.61,15.617,15.613,,,15.601,,15.597,,15.604,15.601,15.608,,,,15.611,15.613,15.604,,15.604,15.608,,15.605,,15.606,15.605,15.598,15.598,15.598,,15.598,15.587,,15.6,15.595,15.5965,15.59625,15.596000000000002,15.594999999999999,15.59025,15.584333333333333,,,15.583,15.585666666666667,15.58375,15.5845,15.5845,15.579666666666668,15.582666666666666,15.5765,15.58925,15.5825,15.586666666666666,15.58025,15.58075,15.576166666666666,15.572000000000001,,15.575,15.571,15.567499999999999,15.57325,15.571,,15.56425,15.569749999999999,15.56725,15.5538,15.55,,,,15.5488,15.5475,15.542599999999998,,15.545,15.542333333333332,15.535833333333334,15.537200000000002,15.531999999999998,15.531200000000002,15.5315,15.52675,15.526833333333334,15.52125,15.518,15.51925,15.515600000000001,15.509833333333335,15.5125,15.509285714285715,15.50975,15.501624999999999,15.497375,15.488625000000003,15.4825,,,,15.4738,15.472,15.473666666666668,,15.4546,15.443499999999998,15.446750000000002,15.440375,15.436,,15.426,15.420833333333334,15.420333333333332,15.412666666666667,15.399111111111113,15.386499999999998,,,,,15.368333333333334,15.354999999999999,15.356833333333332,15.348142857142856,15.341,15.334000000000001,15.319333333333333,,,,,,,,15.221499999999999,15.2028,15.19877777777778,15.1855,15.175166666666664,15.156500000000001,15.151571428571428,15.141374999999998,15.123888888888887,15.106714285714286,15.090285714285715,15.070374999999999,15.046444444444445,15.025500000000001,15.012199999999998,14.9825,14.961000000000002,,,14.889833333333334,14.8706,,,,,,,14.6305,14.620142857142858,14.585,14.547666666666666,14.480625,14.436428571428573,14.380285714285714,14.325166666666668,14.263375,14.189285714285713,14.123166666666668,14.0375,,,,,13.553,13.423,13.334,13.210249999999998,13.1405,12.914666666666667,,,,,13.16125,13.303166666666668,13.4482,13.563400000000001,13.6936,,13.887833333333335,13.993500000000001,,14.143833333333333,14.219999999999999,14.279666666666666,14.326999999999998,14.349666666666666,,14.462,,,14.5996,14.648499999999999,14.6845,14.722999999999999,14.76,14.8035,14.845666666666666,,,,,14.978,14.996666666666664,14.992,15.032,15.045666666666667,15.0625,15.08575,15.1045,15.124500000000001,15.14225,,15.177000000000001,15.196333333333333,15.204666666666668,15.228333333333333,15.245666666666667,15.2505,15.260333333333334,15.272,15.285749999999998,15.2935,15.302,15.312999999999999,15.319500000000001,15.326333333333332,15.351,15.353,,,15.374666666666668,15.388,15.391,15.414,15.408999999999999,15.411,15.417666666666667,15.420333333333334,,,,15.4475,15.456,15.462,15.469000000000001,,15.474499999999999,15.482,15.485,15.477,15.483,15.492,15.503,15.514,15.523,,,,15.529,15.533,15.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2012-BLG-0026,2012,2455991.476,105.647,0.008,0.33,236,0.59,,18.276818181818182,18.292,18.27733333333333,18.290714285714284,18.273999999999997,18.278555555555556,18.271857142857144,18.268700000000003,18.249000000000002,18.272000000000002,18.286300000000004,18.263454545454543,18.2779375,18.262375000000002,18.269875,,,18.29381818181818,,18.267777777777777,18.258363636363637,18.308750000000003,18.213,18.269166666666667,18.2835,18.263222222222222,18.246999999999996,,,18.2696875,18.27388888888889,18.2878,18.296000000000003,,,,,18.271250000000002,18.275307692307692,18.266846153846153,18.26675,18.27677777777778,18.27190909090909,18.26838461538462,18.27585714285714,18.2948,18.271900000000002,,18.270833333333332,18.246,,,,18.2827,18.26342857142857,18.27866666666667,18.27228571428572,18.263428571428573,18.274357142857138,18.2985,18.197000000000003,,,18.27625,18.2725,18.27475,,,18.317,18.276571428571426,18.259333333333334,18.302600000000005,18.26466666666667,18.264499999999998,18.294285714285714,18.261571428571433,18.2562,18.424,,18.300400000000003,18.233999999999998,18.263374999999996,18.266333333333332,18.294,,,18.259800000000002,18.296333333333333,18.2515,18.2745,18.259625,18.24875,18.229,18.221,18.273666666666667,18.264714285714284,18.223666666666666,18.243,18.224399999999996,18.255666666666666,18.2475,18.207,,18.2508,18.250666666666664,18.25725,18.224,18.260833333333334,,,18.217,18.3075,18.2335,18.123,18.252,,18.253,18.1875,,,18.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.666,17.622500000000002,17.618,17.572499999999998,,17.4775,17.432,17.372,17.342,,17.138,17.055999999999997,16.959,16.833,16.652,16.4745,16.260666666666665,15.9786,15.216400000000002,14.501000000000001,14.686750000000002,15.377857142857144,15.789545454545454,16.178000000000004,16.395,16.58875,,16.8835,16.99075,17.08457142857143,17.187888888888892,17.2495,17.289499999999997,17.3538,17.40925,17.471125,17.494,17.552222222222223,17.581666666666667,17.6115,17.650000000000002,17.703857142857142,,,17.714,17.78385714285714,17.803375,17.814333333333334,17.845666666666666,17.855555555555558,17.88425,17.8814,,,17.913,17.956666666666667,17.945999999999998,17.958555555555552,17.973714285714287,17.983,,17.990636363636362,18.0029,18.0125,18.022357142857143,18.06275,18.04281818181818,18.054333333333336,18.04281818181818,18.054333333333336,18.0692,,18.1055,18.09123076923077,18.100916666666667,18.084799999999998,18.099166666666665,,,18.119785714285715,18.122625,18.125666666666664,,18.102833333333333,18.13181818181818,18.1515,18.148,18.155625,18.150545454545455,18.166,18.161384615384613,18.149687500000002,18.216,18.217125000000003,,,18.183142857142858,18.163777777777778,18.171333333333333,18.1801,18.177799999999998,18.198230769230765,18.186,18.169066666666666,18.197857142857142,18.20388888888889,18.2164,18.177,18.2161,18.2252,18.208,18.247500000000002,,18.2195,18.223714285714287,18.209,,,18.2103,18.207500000000003,18.25,18.2102,18.210500000000003,,18.162,18.20411111111111,18.281,18.221,18.261,,18.231749999999998,18.243666666666666,18.2532,18.208142857142857,18.290999999999997,18.2595,,,18.2618,18.255714285714284,18.25857142857143,18.239,18.246166666666667,18.283,,18.247666666666667,,,18.273666666666667,18.255833333333335,18.246,18.375,18.241,18.224999999999998,18.255999999999997,,,18.332,18.26033333333333,18.2725,18.271,18.274,18.2685,,18.174,,18.091,18.203,,,,,18.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
